timestamp,temperature,humidity,light
2021-08-30 00:08:56.458041,21.50,81.00,14
2021-08-30 00:09:01.459684,21.50,81.00,14
2021-08-30 00:09:06.456953,21.50,81.00,14
2021-08-30 00:09:11.458209,21.50,81.00,15
2021-08-30 00:09:16.460747,21.50,81.00,14
2021-08-30 00:09:21.458063,21.50,81.00,14
2021-08-30 00:09:26.459486,21.50,81.00,15
2021-08-30 00:09:31.459885,21.50,81.00,15
2021-08-30 00:09:36.458585,21.50,81.00,15
2021-08-30 00:09:41.459960,21.50,81.00,14
2021-08-30 00:09:46.461504,21.50,81.00,14
2021-08-30 00:09:51.458776,21.50,81.00,14
2021-08-30 00:10:01.461511,21.50,81.00,14
2021-08-30 00:10:06.458936,21.50,81.60,15
2021-08-30 00:10:11.460460,21.50,82.00,15
2021-08-30 00:10:16.461719,21.50,82.00,15
2021-08-30 00:10:21.459059,21.50,82.00,15
2021-08-30 00:10:26.460587,21.50,82.00,15
2021-08-30 00:10:31.461778,21.50,82.00,14
2021-08-30 00:10:36.459178,21.50,82.00,14
2021-08-30 00:10:41.461706,21.50,82.00,15
2021-08-30 00:10:46.463101,21.50,82.00,15
2021-08-30 00:10:51.460300,21.50,82.00,15
2021-08-30 00:10:56.461815,21.50,82.00,15
2021-08-30 00:11:01.462945,21.50,82.00,15
2021-08-30 00:11:06.460412,21.50,82.00,15
2021-08-30 00:11:11.461682,21.50,82.00,15
2021-08-30 00:11:16.463329,21.50,82.00,15
2021-08-30 00:11:21.460525,21.50,82.00,15
2021-08-30 00:11:26.462018,21.47,82.00,14
2021-08-30 00:11:31.463426,21.45,82.00,14
2021-08-30 00:11:36.461893,21.40,82.00,15
2021-08-30 00:11:41.462171,21.40,82.00,15
2021-08-30 00:11:46.464789,21.40,82.00,15
2021-08-30 00:11:51.462125,21.40,82.00,15
2021-08-30 00:11:56.463724,21.40,82.00,14
2021-08-30 00:12:01.461065,21.40,82.00,15
2021-08-30 00:12:06.462710,21.40,82.00,15
2021-08-30 00:12:11.464003,21.40,82.00,14
2021-08-30 00:12:16.461332,21.40,82.00,14
2021-08-30 00:12:21.462568,21.40,82.00,14
2021-08-30 00:12:26.464105,21.40,82.00,14
2021-08-30 00:12:31.461408,21.40,82.00,15
2021-08-30 00:12:36.462925,21.40,82.00,15
2021-08-30 00:12:41.464274,21.40,82.00,15
2021-08-30 00:12:46.461537,21.40,82.00,14
2021-08-30 00:12:51.462768,21.40,82.00,15
2021-08-30 00:12:56.464318,21.40,82.00,14
2021-08-30 00:13:01.466808,21.40,82.00,15
2021-08-30 00:13:06.464181,21.40,82.00,14
2021-08-30 00:13:11.461711,21.40,82.00,14
2021-08-30 00:13:16.462967,21.40,82.00,14
2021-08-30 00:13:26.461812,21.34,82.00,14
2021-08-30 00:13:31.463125,21.37,82.80,14
2021-08-30 00:13:36.464379,21.30,82.60,14
2021-08-30 00:13:41.465513,21.30,82.00,14
2021-08-30 00:13:46.463333,21.30,82.70,15
2021-08-30 00:13:51.464476,21.30,82.00,15
2021-08-30 00:13:56.467016,21.30,82.00,15
2021-08-30 00:14:01.463117,21.30,82.00,15
2021-08-30 00:14:06.465769,21.30,82.40,15
2021-08-30 00:14:11.463090,21.30,82.00,15
2021-08-30 00:14:16.464361,21.30,82.10,15
2021-08-30 00:14:21.465843,21.30,82.00,14
2021-08-30 00:14:26.463236,21.30,82.00,14
2021-08-30 00:14:31.464842,21.30,82.00,14
2021-08-30 00:14:36.466303,21.30,82.50,15
2021-08-30 00:14:41.464450,21.30,82.00,15
2021-08-30 00:14:46.465266,21.30,82.00,14
2021-08-30 00:14:51.462593,21.30,83.00,14
2021-08-30 00:14:56.463855,21.30,82.20,14
2021-08-30 00:15:01.464968,21.30,83.00,14
2021-08-30 00:15:06.462435,21.30,83.00,15
2021-08-30 00:15:11.463737,21.30,83.00,15
2021-08-30 00:15:16.466219,21.30,83.00,15
2021-08-30 00:15:21.467701,21.30,83.00,14
2021-08-30 00:15:26.465081,21.30,83.00,14
2021-08-30 00:15:31.466522,21.30,83.00,14
2021-08-30 00:15:36.463738,21.30,83.00,15
2021-08-30 00:15:41.465057,21.30,83.00,14
2021-08-30 00:15:46.466472,21.30,83.00,14
2021-08-30 00:15:51.463803,21.30,83.00,15
2021-08-30 00:15:56.465218,21.30,83.00,14
2021-08-30 00:16:01.466308,21.30,83.00,14
2021-08-30 00:16:06.464884,21.30,83.00,14
2021-08-30 00:16:11.466168,21.30,83.00,14
2021-08-30 00:16:16.467651,21.30,83.50,14
2021-08-30 00:16:21.464777,21.30,84.00,14
2021-08-30 00:16:26.466227,21.30,83.00,14
2021-08-30 00:16:31.467750,21.30,83.60,15
2021-08-30 00:16:36.465051,21.30,83.00,15
2021-08-30 00:16:41.466447,21.30,84.00,14
2021-08-30 00:16:46.467926,21.30,84.00,14
2021-08-30 00:16:51.465329,21.30,84.00,14
2021-08-30 00:16:56.466762,21.30,84.00,14
2021-08-30 00:17:01.468002,21.30,84.00,14
2021-08-30 00:17:06.465367,21.30,84.00,15
2021-08-30 00:17:11.466792,21.30,84.00,14
2021-08-30 00:17:16.469219,21.30,84.00,15
2021-08-30 00:17:21.466567,21.30,84.00,14
2021-08-30 00:17:26.467801,21.30,84.00,15
2021-08-30 00:17:31.465133,21.30,84.00,15
2021-08-30 00:17:36.466369,21.30,84.00,14
2021-08-30 00:17:41.467694,21.30,84.00,15
2021-08-30 00:17:46.469132,21.30,84.00,14
2021-08-30 00:17:51.466434,21.30,84.00,14
2021-08-30 00:17:56.468878,21.30,84.00,15
2021-08-30 00:18:01.466357,21.23,84.00,15
2021-08-30 00:18:06.467923,21.30,84.00,14
2021-08-30 00:18:11.469109,21.20,85.00,15
2021-08-30 00:18:16.466478,21.20,85.00,14
2021-08-30 00:18:21.467782,21.20,85.00,14
2021-08-30 00:18:26.469299,21.20,85.00,15
2021-08-30 00:18:31.466534,21.20,85.00,14
2021-08-30 00:18:36.467783,21.20,85.00,15
2021-08-30 00:18:41.469281,21.20,84.00,14
2021-08-30 00:18:46.466646,21.20,84.00,15
2021-08-30 00:18:51.468101,21.20,84.00,14
2021-08-30 00:18:56.465636,21.20,84.70,15
2021-08-30 00:19:01.466833,21.20,85.00,14
2021-08-30 00:19:06.468315,21.20,85.00,14
2021-08-30 00:19:11.465629,21.20,85.00,15
2021-08-30 00:19:16.468156,21.20,85.00,14
2021-08-30 00:19:21.469527,21.20,85.00,14
2021-08-30 00:19:26.470874,21.20,85.00,14
2021-08-30 00:19:31.468325,21.20,85.00,14
2021-08-30 00:19:36.469447,21.20,85.00,14
2021-08-30 00:19:41.466768,21.20,85.00,14
2021-08-30 00:19:46.468261,21.20,85.00,14
2021-08-30 00:19:51.469681,21.20,85.00,14
2021-08-30 00:19:56.466999,21.20,85.00,14
2021-08-30 00:20:01.468266,21.20,85.00,15
2021-08-30 00:20:06.469750,21.20,85.00,14
2021-08-30 00:20:11.467343,21.20,85.00,14
2021-08-30 00:20:16.468617,21.20,85.00,15
2021-08-30 00:20:21.470298,21.20,85.00,15
2021-08-30 00:20:26.468742,21.20,85.00,14
2021-08-30 00:20:31.470164,21.20,85.00,14
2021-08-30 00:20:36.471596,21.20,85.00,15
2021-08-30 00:20:41.469024,21.20,85.00,14
2021-08-30 00:20:46.470336,21.20,85.00,15
2021-08-30 00:20:51.467756,21.20,85.00,14
2021-08-30 00:20:56.469116,21.20,85.00,14
2021-08-30 00:21:01.470372,21.20,85.00,14
2021-08-30 00:21:06.472111,21.20,85.00,15
2021-08-30 00:21:11.469516,21.20,85.00,14
2021-08-30 00:21:16.470985,21.20,85.00,14
2021-08-30 00:21:21.472055,21.20,85.00,14
2021-08-30 00:21:26.469406,21.20,85.00,15
2021-08-30 00:21:31.470624,21.14,85.00,15
2021-08-30 00:21:36.467933,21.20,85.00,15
2021-08-30 00:21:41.469230,21.14,85.00,14
2021-08-30 00:21:46.471699,21.10,85.00,14
2021-08-30 00:21:51.469005,21.10,85.00,14
2021-08-30 00:21:56.470466,21.10,85.00,14
2021-08-30 00:22:01.471972,21.10,85.00,15
2021-08-30 00:22:06.469312,21.10,85.00,14
2021-08-30 00:22:11.470572,21.10,85.00,14
2021-08-30 00:22:16.472036,21.10,85.00,14
2021-08-30 00:22:21.469383,21.10,85.00,14
2021-08-30 00:22:26.470635,21.10,85.00,14
2021-08-30 00:22:31.471903,21.10,85.00,14
2021-08-30 00:22:36.469428,21.10,85.00,14
2021-08-30 00:22:41.470804,21.10,85.00,14
2021-08-30 00:22:46.472290,21.10,85.00,14
2021-08-30 00:22:51.469618,21.10,85.00,14
2021-08-30 00:22:56.471224,21.10,85.00,14
2021-08-30 00:23:01.472481,21.10,85.00,14
2021-08-30 00:23:06.471002,21.10,86.00,14
2021-08-30 00:23:11.472304,21.10,86.00,14
2021-08-30 00:23:16.473689,21.10,86.00,14
2021-08-30 00:23:21.471005,21.10,86.00,14
2021-08-30 00:23:26.472242,21.10,86.00,14
2021-08-30 00:23:31.469813,21.10,86.00,14
2021-08-30 00:23:36.471179,21.10,86.00,14
2021-08-30 00:23:41.472728,21.10,86.00,14
2021-08-30 00:23:46.473929,21.10,86.00,14
2021-08-30 00:23:51.471227,21.10,86.00,15
2021-08-30 00:23:56.472754,21.10,86.00,15
2021-08-30 00:24:01.473987,21.10,86.00,15
2021-08-30 00:24:06.471309,21.10,86.00,15
2021-08-30 00:24:11.472909,21.10,86.00,15
2021-08-30 00:24:16.470234,21.10,86.00,14
2021-08-30 00:24:21.472744,21.10,86.00,15
2021-08-30 00:24:26.474230,21.00,86.00,14
2021-08-30 00:24:31.471566,21.00,86.00,15
2021-08-30 00:24:36.472777,21.00,86.00,15
2021-08-30 00:24:41.474297,21.00,86.00,14
2021-08-30 00:24:46.471650,21.00,86.00,14
2021-08-30 00:24:51.473209,21.00,86.00,14
2021-08-30 00:24:56.470481,21.00,86.00,14
2021-08-30 00:25:01.471608,21.00,86.00,14
2021-08-30 00:25:06.472900,21.00,86.00,14
2021-08-30 00:25:11.470232,21.00,86.00,14
2021-08-30 00:25:16.472710,21.00,86.00,14
2021-08-30 00:25:21.474217,21.00,86.00,14
2021-08-30 00:25:26.475467,21.00,86.00,14
2021-08-30 00:25:31.472760,21.00,86.00,14
2021-08-30 00:25:36.474274,21.00,86.00,14
2021-08-30 00:25:41.475477,21.00,86.00,14
2021-08-30 00:25:46.472840,21.00,86.00,14
2021-08-30 00:25:51.474307,21.00,86.00,15
2021-08-30 00:25:56.475585,21.00,86.00,15
2021-08-30 00:26:01.472898,21.00,86.00,15
2021-08-30 00:26:06.474372,21.00,86.00,15
2021-08-30 00:26:11.471767,21.00,86.00,14
2021-08-30 00:26:16.474207,21.00,86.00,14
2021-08-30 00:26:21.474479,21.00,86.00,14
2021-08-30 00:26:26.476031,21.00,86.00,14
2021-08-30 00:26:31.474494,21.00,86.00,14
2021-08-30 00:26:36.474988,21.00,86.00,15
2021-08-30 00:26:41.472474,21.00,86.00,14
2021-08-30 00:26:46.473930,21.00,86.00,14
2021-08-30 00:26:51.475164,21.00,86.00,14
2021-08-30 00:26:56.472618,21.00,86.00,14
2021-08-30 00:27:01.475105,21.00,86.00,15
2021-08-30 00:27:06.476392,21.00,86.00,15
2021-08-30 00:27:16.474943,21.00,86.00,14
2021-08-30 00:27:21.476452,21.00,86.00,15
2021-08-30 00:27:26.473863,21.00,86.00,14
2021-08-30 00:27:31.475229,21.00,86.00,14
2021-08-30 00:27:36.472536,20.97,86.70,14
2021-08-30 00:27:41.473789,20.90,85.00,14
2021-08-30 00:27:46.475273,20.90,85.00,14
2021-08-30 00:27:51.477595,20.90,85.00,14
2021-08-30 00:27:56.475100,20.90,85.00,14
2021-08-30 00:28:01.476601,20.90,85.00,14
2021-08-30 00:28:06.477830,20.90,86.00,15
2021-08-30 00:28:11.475152,20.90,86.00,15
2021-08-30 00:28:16.476665,20.90,85.30,14
2021-08-30 00:28:21.477891,20.90,85.40,15
2021-08-30 00:28:26.475186,20.90,86.00,14
2021-08-30 00:28:31.476483,20.90,85.30,14
2021-08-30 00:28:36.473904,20.90,85.50,15
2021-08-30 00:28:41.475118,20.90,86.00,14
2021-08-30 00:28:46.477585,20.90,86.00,14
2021-08-30 00:28:51.474922,20.90,86.00,14
2021-08-30 00:28:56.476170,20.90,86.00,14
2021-08-30 00:29:01.477662,20.90,86.00,14
2021-08-30 00:29:06.474994,20.90,86.00,14
2021-08-30 00:29:11.476040,20.90,86.00,15
2021-08-30 00:29:16.473591,20.90,86.00,15
2021-08-30 00:29:21.474787,20.90,86.00,15
2021-08-30 00:29:26.477295,20.90,86.00,14
2021-08-30 00:29:31.474598,20.90,86.00,14
2021-08-30 00:29:36.475844,20.90,86.00,14
2021-08-30 00:29:41.477343,20.87,86.00,14
2021-08-30 00:29:46.474680,20.84,86.00,14
2021-08-30 00:29:51.475869,20.80,86.00,14
2021-08-30 00:29:56.477563,20.87,86.00,14
2021-08-30 00:30:01.474761,20.80,86.00,14
2021-08-30 00:30:06.476204,20.80,86.00,15
2021-08-30 00:30:11.477676,20.80,86.00,15
2021-08-30 00:30:16.475019,20.80,86.00,14
2021-08-30 00:30:21.476238,20.80,86.00,15
2021-08-30 00:30:26.477859,20.80,86.00,14
2021-08-30 00:30:31.479122,20.80,86.00,15
2021-08-30 00:30:36.476417,20.80,86.00,14
2021-08-30 00:30:41.477976,20.80,86.00,14
2021-08-30 00:30:46.476504,20.80,86.00,14
2021-08-30 00:30:51.477745,20.80,86.00,15
2021-08-30 00:30:56.479272,20.80,86.00,14
2021-08-30 00:31:01.476549,20.80,86.00,15
2021-08-30 00:31:06.477773,20.80,86.00,15
2021-08-30 00:31:11.479282,20.80,86.00,14
2021-08-30 00:31:16.476586,20.80,86.00,14
2021-08-30 00:31:21.477825,20.80,86.00,15
2021-08-30 00:31:26.479204,20.70,86.00,15
2021-08-30 00:31:31.476635,20.80,86.00,14
2021-08-30 00:31:36.478131,20.77,86.00,15
2021-08-30 00:31:41.475529,20.70,86.00,14
2021-08-30 00:31:46.476686,20.77,86.00,15
2021-08-30 00:31:51.479183,20.70,86.00,14
2021-08-30 00:31:56.476752,20.70,86.00,14
2021-08-30 00:32:01.477975,20.70,86.00,14
2021-08-30 00:32:06.479464,20.70,86.00,14
2021-08-30 00:32:11.476739,20.70,86.00,15
2021-08-30 00:32:16.478070,20.70,86.00,14
2021-08-30 00:32:21.479510,20.70,86.00,15
2021-08-30 00:32:26.480867,20.70,86.00,15
2021-08-30 00:32:31.478079,20.70,86.20,14
2021-08-30 00:32:36.479693,20.70,86.00,14
2021-08-30 00:32:41.480969,20.70,86.00,15
2021-08-30 00:32:46.478508,20.70,86.00,14
2021-08-30 00:32:51.479996,20.70,86.00,15
2021-08-30 00:32:56.477463,20.70,86.30,14
2021-08-30 00:33:01.478372,20.70,86.00,14
2021-08-30 00:33:06.475875,20.70,86.00,15
2021-08-30 00:33:11.479578,20.70,86.00,14
2021-08-30 00:33:16.479638,20.70,86.00,14
2021-08-30 00:33:21.481215,20.70,86.00,15
2021-08-30 00:33:26.478790,20.70,86.00,14
2021-08-30 00:33:31.480042,20.70,86.70,15
2021-08-30 00:33:36.481101,20.70,86.50,14
2021-08-30 00:33:41.478620,20.70,86.80,14
2021-08-30 00:33:46.480069,20.70,87.00,14
2021-08-30 00:33:51.477403,20.70,87.00,14
2021-08-30 00:33:56.478791,20.70,86.80,14
2021-08-30 00:34:01.480384,20.70,86.30,14
2021-08-30 00:34:06.477764,20.70,86.60,15
2021-08-30 00:34:11.479016,20.70,86.00,15
2021-08-30 00:34:16.480416,20.70,86.00,14
2021-08-30 00:34:21.477815,20.70,86.00,15
2021-08-30 00:34:26.479025,20.70,86.00,14
2021-08-30 00:34:31.481595,20.70,87.00,14
2021-08-30 00:34:36.478938,20.70,86.30,14
2021-08-30 00:34:41.480260,20.70,87.00,15
2021-08-30 00:34:46.481821,20.70,87.00,14
2021-08-30 00:34:51.479120,20.70,87.00,14
2021-08-30 00:34:56.480347,20.70,87.00,14
2021-08-30 00:35:01.481851,20.70,87.00,14
2021-08-30 00:35:06.479164,20.70,87.00,15
2021-08-30 00:35:11.480633,20.70,87.00,14
2021-08-30 00:35:16.481793,20.70,87.00,15
2021-08-30 00:35:21.479107,20.70,87.00,14
2021-08-30 00:35:26.480397,20.70,87.00,15
2021-08-30 00:35:31.481844,20.70,87.00,14
2021-08-30 00:35:36.479140,20.63,87.00,15
2021-08-30 00:35:41.481654,20.70,87.00,14
2021-08-30 00:35:46.483220,20.64,87.00,15
2021-08-30 00:35:51.480462,20.70,87.00,15
2021-08-30 00:35:56.481949,20.64,87.00,14
2021-08-30 00:36:01.483639,20.66,87.00,14
2021-08-30 00:36:06.481030,20.70,87.00,14
2021-08-30 00:36:11.482494,20.64,87.00,15
2021-08-30 00:36:16.479813,20.70,87.00,15
2021-08-30 00:36:21.481072,20.70,87.00,14
