timestamp,temperature,humidity,light
2021-08-29 23:53:16.446438,23.40,72.00,14
2021-08-29 23:53:21.447575,23.38,72.20,14
2021-08-29 23:53:26.449051,23.40,73.00,14
2021-08-29 23:53:31.446423,23.33,73.00,14
2021-08-29 23:53:36.447661,23.30,73.00,14
2021-08-29 23:53:41.449139,23.30,73.00,14
2021-08-29 23:53:46.446464,23.30,73.00,14
2021-08-29 23:53:51.448919,23.30,73.00,14
2021-08-29 23:53:56.450086,23.20,73.00,14
2021-08-29 23:54:01.447451,23.20,73.00,14
2021-08-29 23:54:06.448916,23.20,73.00,15
2021-08-29 23:54:11.450040,23.20,73.00,14
2021-08-29 23:54:16.447330,23.20,73.00,14
2021-08-29 23:54:21.448804,23.20,73.00,14
2021-08-29 23:54:26.450062,23.20,73.00,14
2021-08-29 23:54:31.447489,23.10,73.00,14
2021-08-29 23:54:36.449070,23.10,73.00,14
2021-08-29 23:54:46.448877,23.10,74.00,14
2021-08-29 23:54:51.448924,23.10,74.00,14
2021-08-29 23:54:56.451543,23.04,74.00,14
2021-08-29 23:55:01.448818,23.00,74.00,14
2021-08-29 23:55:06.450382,23.00,74.00,14
2021-08-29 23:55:11.447632,22.90,74.00,14
2021-08-29 23:55:16.448819,22.90,74.00,14
2021-08-29 23:55:21.450120,22.90,74.00,14
2021-08-29 23:55:26.447452,22.90,74.00,14
2021-08-29 23:55:31.448685,22.90,74.00,14
2021-08-29 23:55:36.450164,22.85,74.00,15
2021-08-29 23:55:41.447471,22.80,74.00,14
2021-08-29 23:55:46.449925,22.80,75.00,14
2021-08-29 23:55:51.451461,22.80,75.00,14
2021-08-29 23:55:56.448734,22.80,75.00,14
2021-08-29 23:56:01.449937,22.80,75.00,15
2021-08-29 23:56:06.451473,22.74,75.00,14
2021-08-29 23:56:11.448862,22.70,75.00,14
2021-08-29 23:56:16.450333,22.76,75.00,15
2021-08-29 23:56:21.451612,22.70,75.60,14
2021-08-29 23:56:26.448855,22.70,76.00,14
2021-08-29 23:56:31.450325,22.70,76.00,14
2021-08-29 23:56:36.447784,22.70,76.00,14
2021-08-29 23:56:41.449020,22.70,76.00,14
2021-08-29 23:56:46.450474,22.70,76.00,14
2021-08-29 23:56:51.447810,22.70,75.30,14
2021-08-29 23:56:56.449034,22.60,76.00,14
2021-08-29 23:57:01.450324,22.60,76.00,14
2021-08-29 23:57:06.449070,22.60,76.00,14
2021-08-29 23:57:11.450308,22.60,76.00,14
2021-08-29 23:57:16.451791,22.60,76.00,14
2021-08-29 23:57:21.449090,22.60,76.00,14
2021-08-29 23:57:26.450429,22.50,76.00,14
2021-08-29 23:57:31.451935,22.50,76.00,14
2021-08-29 23:57:36.453345,22.51,76.00,14
2021-08-29 23:57:41.450473,22.50,76.00,15
2021-08-29 23:57:46.452074,22.50,76.00,14
2021-08-29 23:57:51.449382,22.50,76.00,14
2021-08-29 23:57:56.450841,22.50,76.00,14
2021-08-29 23:58:01.448134,22.50,76.00,14
2021-08-29 23:58:06.449374,22.40,76.90,14
2021-08-29 23:58:11.450632,22.40,77.00,14
2021-08-29 23:58:16.452116,22.40,77.00,14
2021-08-29 23:58:21.450673,22.38,77.00,15
2021-08-29 23:58:26.451940,22.35,77.00,14
2021-08-29 23:58:31.453433,22.40,77.00,14
2021-08-29 23:58:36.454614,22.40,77.00,14
2021-08-29 23:58:41.451959,22.40,77.00,14
2021-08-29 23:58:46.453442,22.30,77.00,14
2021-08-29 23:58:51.450708,22.30,77.00,15
2021-08-29 23:58:56.451978,22.30,77.00,14
2021-08-29 23:59:01.453471,22.30,77.00,14
2021-08-29 23:59:06.450727,22.30,77.00,14
2021-08-29 23:59:11.451973,22.30,77.00,15
2021-08-29 23:59:16.453462,22.30,77.00,14
2021-08-29 23:59:21.450747,22.30,77.00,15
2021-08-29 23:59:26.453421,22.30,77.00,14
2021-08-29 23:59:31.449637,22.20,77.80,14
2021-08-29 23:59:36.452039,22.20,78.00,14
2021-08-29 23:59:41.453532,22.20,78.00,15
2021-08-29 23:59:46.450754,22.20,78.00,14
2021-08-29 23:59:51.452023,22.20,78.00,15
2021-08-29 23:59:56.453644,22.20,78.00,14
